gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,icers
MLH1,"HSBO: Never, Survey: 30",40.07864939068074,21.99337637422734,46.16386857993373,0.0,0.8097023263026465,0.0,0.8097023263026465,21891.504173221037,36666.58897687643,0.03701872458211821,0.03075016683501475,0.09523580565747394,0.02989135100911338,0.13225453023959216,0.06064151784412813,0.0013765779672585945,0.37,0.12,0.49,U HSBO,0.887,995.3680508498151,
MLH1,"HSBO: 35, Survey: Never",40.519950742915896,21.98990181598036,47.013529982513596,0.0,0.9738591443776112,0.0,0.0,8016.731987527639,11146.202235544202,0.009968306218889231,0.008150113350791324,0.00946556138689332,0.0045585353978708654,0.01943386760578255,0.012708648748662187,0.001663536662378672,0.37,0.12,0.49,U HSBO,0.887,364.56424656256405,0.0
MLH1,"HSBO: 35, Survey: 30",40.49864750738643,21.94532857223433,47.0918236659783,0.0,0.977617973311716,0.0,0.2544243378368788,12816.095455553463,16715.011149316226,0.008359839413772533,0.00689328451720178,0.007941295086822269,0.003350875721691473,0.016301134500594804,0.010244160238893251,0.0016678626438596882,0.37,0.12,0.49,U HSBO,0.887,584.0010740039064,
MLH1,Nat Hist,38.59763530414003,21.739777061913625,44.12858781987891,0.42100011544722377,0.0,0.0,0.0,14747.958140688408,33949.24996148994,0.09767514609414502,0.07630738983401446,0.3253568837237529,0.11255513818895464,0.423032029817898,0.1888625280229691,0.0,0.37,0.12,0.49,U HSBO,0.887,678.3858959862872,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12360008417926,22.55232716225345,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U HSBO,0.896,584.3457936455474,15809.712206762712
MLH1,"HSBO: 40, Survey: Never",40.75114497438732,22.248444071152466,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U HSBO,0.896,376.3882666397722,1897.1700260372058
MLH1,"HSBO: 40, Survey: 35",40.74269753692101,22.222941603700118,46.74643282559302,0.0,0.953603425772433,0.0,0.2485233749558245,12412.214340327342,18750.115049653825,0.018124784352151955,0.015362801557395278,0.017215978891507555,0.007593301097464545,0.035340763243659506,0.022956102654859825,0.0016273635333042716,0.37,0.12,0.49,U HSBO,0.896,558.531564437928,
MLH1,"HSBO: 50, Survey: 35",40.29088273668485,22.166839502059403,45.98090573175771,0.0,0.8586516583744268,0.0,0.5444534115936577,18317.87176864798,31604.0452320594,0.03829928131639007,0.032198716588736936,0.0829739464669805,0.030058416405121087,0.12127322778337055,0.06225713299385802,0.0014711887718714734,0.37,0.12,0.49,U HSBO,0.896,826.3637117481796,
MLH1,"HSBO: 40, Survey: 30",40.70102633927852,22.14219141610724,46.89384484529925,0.0,0.9626039487234548,0.0,0.4399816993727548,15809.929351230783,21996.1469112459,0.01440561668948545,0.012239502056663937,0.013686090482717076,0.005600316865767364,0.028091707172202524,0.017839818922431302,0.0016410502527545632,0.37,0.12,0.49,U HSBO,0.896,714.0182764263305,
MLH1,"HSBO: 50, Survey: 30",40.36613036978416,22.100607192416867,46.326417797468636,0.0,0.8922234207253965,0.0,0.6593321422323647,20187.344320650172,31523.788343088007,0.029359437848880864,0.02471868619095682,0.06242747365931017,0.02225199929588632,0.09178691150819104,0.04697068548684314,0.0015252897727675227,0.37,0.12,0.49,U HSBO,0.896,913.429397884454,
