healthy,init HSBO,init hysterectomy,surgical comps,HSBO,hysterectomy,gyn surveillance,undetected OC,undetected EC,init OC local,init OC regional,init OC distant,OC local,OC regional,OC distant,init EC local,init EC regional,init EC distant,EC local,EC regional,EC distant,OC death,EC death,AC death OC,AC death EC,HSBO death comps,hysterectomy death comps,AC death HSBO,AC death hysterectomy,AC death,new EC death,new OC death,HSBO age,age survey,age hysterectomy,age oophorectomy,strategy,gene,oc risk level,ec risk level,OC incidence,EC incidence,Cancer Incidence,Cancer Mortality,overall survival,total AC death,age,HSBO total,HSBO false positive,hysterectomy total,lifetime oc risk,lifetime ec risk,lifetime total risk,changed param,param value,fname
0.0,0.02080142187285701,0.0,0.0006455414370733468,0.5405561559699439,0.0,0.3430290045332014,0.0013212351383590358,0.0005645693650271207,0.0005481812394419779,0.0007880105316978431,0.0020899409753725407,0.0037990391814141326,0.004376058644307124,0.005513048560921632,0.005367077370868461,0.0008603438665953119,0.00010643781230992341,0.030900757021954738,0.003694200895371742,0.00018931466698856746,0.012419876119137627,0.003457041025400065,0.00012785134449887393,0.0002381773393143931,0.0009668227273705797,0.0,0.005749309387213807,0.0,0.011890582973358736,0.0006856447121802419,0.0018601590666616815,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.029662006596791753,0.0448133499988032,0.07447535659559495,0.01587691714453769,0.965150339083706,0.01800592104438581,44.0,0.5680737099573854,0.5680737099573854,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.01904120398322045,0.0,0.0005909156719221239,0.5609650995185643,0.0,0.3139523757909059,0.0012092564545398896,0.0005167203996273156,0.000501765750916537,0.0007212882669425221,0.0019129819253692977,0.004271007818273352,0.004868392589383118,0.005929713146777281,0.004912859606733729,0.000787527117844144,9.742497941865942e-05,0.03583069026714635,0.004220364844600406,0.00020646323276345978,0.014433431624300185,0.004241709125850426,0.00015946141805781169,0.000314122528442555,0.0010002541642269778,0.0,0.006787329148523759,0.0,0.012527640625649313,0.0007846681004503612,0.002013555505162558,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.032798042540020104,0.05061116170279973,0.08340920424281983,0.01867514075015061,0.960536051364949,0.019788553720673438,45.0,0.5877938868145355,0.5877938868145355,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.01742718880750713,0.0,0.0005408270922876846,0.5794348635409212,0.0,0.28729199111117915,0.0011065827593375458,0.00047284749523471135,0.0004592063034045258,0.000660109061144006,0.0017507240317297546,0.004688360669446442,0.005268768829064407,0.0061154483410228964,0.004496370468977802,0.0007207588916931881,8.916091755941235e-05,0.04024614372217268,0.004639672446906635,0.00021209564194466695,0.01652955657313423,0.0051069245925760825,0.00019590812735213124,0.00040632529919966556,0.0010308518072497678,0.0,0.007949684781309491,0.0,0.01315962868764475,0.0008652154667256563,0.002096124948834044,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.03566808193629839,0.05591745198103013,0.09158553391732852,0.021636481165710313,0.9556211201315339,0.021711546895506036,46.0,0.6058425889369877,0.6058425889369877,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.015947296972562697,0.0,0.0004949008326462839,0.5961011385664147,0.0,0.26284497364417586,0.001012433749197374,0.00043261722483879585,0.00042018216085950883,0.000604011856235544,0.0016019444882768774,0.0050556142298993426,0.005587442637118928,0.006132362773544103,0.00411448860534039,0.0006595383653388587,8.158330398462033e-05,0.04418836838502006,0.004965341565295795,0.0002102055847023746,0.018655478205427053,0.006037380390459743,0.00023718409030896564,0.0005161560555521509,0.0010588511423883587,0.0,0.009251425655610837,0.0,0.013789079514800722,0.0009304557978836604,0.002125921632292825,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.03829422044167032,0.060773062255693996,0.09906728269736431,0.024692858595886796,0.9504544449454522,0.023793845316272676,47.0,0.6223587123369766,0.6223587123369766,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.014590266983206483,0.0,0.00045278740911038014,0.6110756825376773,0.0,0.24042151724530056,0.0009260795904654629,0.00039571772743118307,0.00038439418680202256,0.0005525666435279075,0.0014655028371827112,0.005376792126048932,0.005833554298886677,0.006027884152051614,0.0037643037779194147,0.0006033985666236484,7.463401073050138e-05,0.047694133841425755,0.0052090784152895525,0.0002035360791390505,0.020772319641056476,0.007020247880447487,0.00028367022362662424,0.0006460660393921492,0.0010844678833148724,0.0,0.010719079489557219,0.0,0.014422318413785959,0.000982867489987744,0.0021168414356294227,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.040696684109182965,0.06521539861096756,0.10591208272015053,0.027792567521503962,0.9450518304288192,0.02607113416636195,48.0,0.6374694968937559,0.6374694968937559,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.013345562886301147,0.0,0.00041415985391926987,0.6244576439209188,0.0,0.2198495419912867,0.0008468569849430684,0.000361865572885004,0.00035156595370718194,0.0005053760584540741,0.0013403451985086311,0.005655541476216036,0.006015326721187472,0.005838192409039443,0.00344309994592767,0.0005519043526967072,6.825938905784379e-05,0.050796722335951526,0.00538131413940414,0.0001939648551270947,0.022851846517282733,0.008044653519407086,0.0003357769854572824,0.0007987437610777116,0.0011078992452886024,0.0,0.012380172498632503,0.0,0.01506366342732212,0.0010244056389595987,0.0020795268762262564,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.042893971319852855,0.06927866229864978,0.11217263361850263,0.030896500036689818,0.939417244045532,0.02857835667248962,49.0,0.6512912785511412,0.6512912785511412,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.012203632693889306,0.0,0.0003787217352198515,0.6363454751247222,0.0,0.20097658660005033,0.0007741771744065514,0.00033080918232014574,0.00032144878826512034,0.00046208263313111047,0.0012255235052607712,0.005895271063882623,0.006140268602152488,0.005590879290192016,0.0031484185017551037,0.0005046622027646572,6.241121467310997e-05,0.05352715341565864,0.005491437882366333,0.00018277257462995385,0.024873976660020853,0.009101298032618863,0.0003935757036048743,0.0009760003933759894,0.0011293256727447636,0.0,0.014252064035049602,0.0,0.015712027317244675,0.0010566445132117776,0.0020221301427381204,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.04490302624650985,0.07299415421784264,0.11789718046435249,0.033975274692639716,0.9335617321853403,0.03133366744927514,50.0,0.663930497526406,0.663930497526406,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.011123199226118128,0.0,0.0003451920766364044,0.6468415265818158,0.0,0.18127437312088066,0.00038310273820513143,0.0005930282510064341,0.00021571132383449253,0.000310085028012083,0.0008223994221190026,0.00609922794521551,0.006215291618776679,0.0053069146582127025,0.005414056708934676,0.0008446685440363238,8.653479463195864e-05,0.05591491669369535,0.0055479464842387,0.00017082608781633074,0.02682488827216662,0.010182186867345488,0.00045670375213834676,0.00117827808474678,0.001148855138050466,0.0,0.01633836700706515,0.0,0.01636171957430071,0.001080888834726625,0.0019509116121457677,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.046251222020475435,0.07933941426544562,0.12559063628592104,0.03700707513951211,0.9275090013041865,0.034335068418250986,51.0,0.6754519479530496,0.6754519479530496,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.01003276551226253,0.0,0.0003113520751702504,0.6560097830314817,0.0,0.16345328544120238,0.00034544954593087907,0.0005347425627761072,0.00014428085524404545,0.00020740372941331536,0.0005500707606179232,0.006193829211831835,0.0061410090478526535,0.004770271230838959,0.005097585354556623,0.0008176355773229468,0.00010153448892890398,0.06048875307810112,0.005913042024969901,0.00017923838982441853,0.028623128890607023,0.011342584238902532,0.0005229836393449664,0.0014157965336476365,0.0011664700833561214,0.0,0.018638501860153835,0.0,0.016998502835661372,0.0011603973715570443,0.0017982406184404026,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.04715297736575071,0.08535616968625408,0.13250914705200478,0.039965713129509556,0.9212920319183265,0.03757578486880781,52.0,0.6858475204872542,0.6858475204872542,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
0.0,0.009046444110149857,0.0,0.0002807430456900669,0.6638330838128732,0.0,0.14733718146285668,0.000311398057557997,0.0004820321731596185,0.00013008216559445314,0.0001869931130420264,0.0004959382563288526,0.006214723918587968,0.005972634280376485,0.004139133629629892,0.004596339672159441,0.0007372272699412959,9.154145821948095e-05,0.06466883682597224,0.006223798030478083,0.00019546247700242845,0.030235381928137583,0.012577638383693154,0.000591103609018793,0.0016904339691081783,0.0011823533029944344,0.0,0.021159318666195175,0.0,0.01762017638123268,0.0012350541447906215,0.0016122530375305595,Never,30,Never,Never,"HSBO: Never, Survey: 30",MSH2,0,0,0.04796599090071606,0.0907812780865743,0.13874726898729034,0.042813020311830735,0.91494359375962,0.04106103262555483,53.0,0.6952211998922126,0.6952211998922126,0.0,0.22368,0.55036,0.77404,na,na,MSH2_hsbo_never_survey30_ec_risk_0_oc_risk_0_05_20_21
