gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY
MLH1,"HSBO: 50, Survey: 30",40.51502358363431,22.16844300084651,46.50245283219779,0.0,0.8922234207253964,0.0,0.6593321422323647,21811.40108227866,34808.050314999,0.029359437848880857,0.01977333931700708,0.06242747365931017,0.02225199929588632,0.09178691150819103,0.0420253386128934,0.0015252897727675225,0.408,0.1508,0.5588,na,na,983.8941364283357
MLH1,"HSBO: Never, Survey: 30",40.14414432414448,22.043852179483824,46.13780877470942,0.0,0.8068206715333235,0.0,0.8068206715333235,24006.83822174932,40856.07851010388,0.039898107016044786,0.03273458504651681,0.098314667303818,0.03035466955663979,0.13821277431986279,0.06308925460315659,0.0013716711094577617,0.408,0.1508,0.5588,na,na,1089.0491383394615
MLH1,"HSBO: 40, Survey: 35",40.81800664271964,22.26048872598956,46.804626459445224,0.0,0.953603425772433,0.0,0.24852337495582447,13406.497718164264,20476.542781307322,0.018124784352151955,0.013898675246526453,0.017215978891507555,0.007593301097464546,0.035340763243659506,0.021491976343991,0.0016273635333042716,0.408,0.1508,0.5588,na,na,602.255318074482
MLH1,"HSBO: 50, Survey: 35",40.4228133279623,22.221960908395893,46.14972192565577,0.0,0.8586516583744268,0.0,0.5444534115936577,20113.17987387016,35330.85697897772,0.03829928131639008,0.027000451697038144,0.0829739464669805,0.030058416405121084,0.12127322778337057,0.057058868102159224,0.0014711887718714734,0.408,0.1508,0.5588,na,na,905.1037375495969
MLH1,"HSBO: Never, Survey: 35",39.969047398070146,22.075802728511245,45.72644955520425,0.0,0.7434331141677147,0.0,0.7434331141677147,23072.173711806252,43689.997413951445,0.052517209085739855,0.04301312485291021,0.1313900717849738,0.04098988969448082,0.18390728087071367,0.08400301454739104,0.001263938783821035,0.408,0.1508,0.5588,na,na,1045.1340771408588
MLH1,"HSBO: 35, Survey: Never",40.685863337409316,22.091298747137184,47.013529982513596,0.0,0.9738591443776113,0.0,0.0,8641.853298490607,12068.73370403068,0.009968306218889231,0.008150113350791324,0.00946556138689332,0.0045585353978708654,0.01943386760578255,0.012708648748662189,0.001663536662378672,0.408,0.1508,0.5588,na,na,391.1881052086404
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,9260.77744852193,14741.09060835351,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.408,0.1508,0.5588,na,na,415.8942270299275
MLH1,"HSBO: 50, Survey: Never",39.778748532778444,22.088500487180873,45.070752937906924,0.0,0.7746934334155815,0.0,0.0,15060.363499225308,30176.125818039553,0.056768026392126844,0.04690181260703099,0.139388968230795,0.05869237053000765,0.19615699462292185,0.10559418313703864,0.0013453407684675452,0.408,0.1508,0.5588,na,na,681.8191894902795
MLH1,Nat Hist,38.400238160815086,21.68405325598837,43.96967068299034,0.3811170416053365,0.0,0.0,0.0,19436.894962518232,46026.1075661728,0.11658534296087611,0.08824574374571656,0.35246449102751576,0.11830250579570674,0.46904983398839184,0.2065482495414233,0.0,0.408,0.1508,0.5588,na,na,896.368162034026
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.88809844051829,22.467758664911482,45.972678397218566,0.0,0.8634156099182654,0.04700032962607982,0.0,15934.97002311972,28614.03035127205,0.058946068058164734,0.048523435569159425,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05741142128031349,0.0015245912395754557,0.408,0.1508,0.5588,na,na,709.2371900898954
