gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,icers
MSH2,"HSBO: 40, Survey: Never",40.42986907909608,22.082222829042472,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856466,15463.009041991005,0.0216295274162835,0.0181870606412553,0.0226230566325302,0.0107505812805843,0.0442525840488137,0.0289376419218396,0.0016138904728619,0.55036,0.22368,0.77404,U HSBO,0.869,438.9061359397908,3202.205626834698
MSH2,"HSBO: 40, Survey: 35",40.45558669185738,22.06621571563855,46.72482876948515,0.0,0.9482393931910512,0.0,0.2475523818084227,13781.500568237665,21125.547562863918,0.0199037306848528,0.0152665341535187,0.0208243978993279,0.0091866929542118,0.0407281285841807,0.0244532271077305,0.0016189409822575,0.55036,0.22368,0.77404,U HSBO,0.869,624.552063925967,
MSH2,"HSBO: 40, Survey: 30",40.412354948818184,21.970833774259138,46.93270304845131,0.0,0.9583365497451728,0.0,0.4390139394901996,17131.11890563635,24320.999015721576,0.0158207566382435,0.0110515164947927,0.0165559474629524,0.0067752279885184,0.0323767041011959,0.0178267444833112,0.0016343113623599,0.55036,0.22368,0.77404,U HSBO,0.869,779.7209282838888,
MSH2,"HSBO: 50, Survey: 35",39.80918971358266,21.96784582938727,45.73642970317361,0.0,0.8226879076496196,0.0,0.5339638943320937,22590.69409096914,40632.00393143282,0.0601900955702727,0.0412456089654965,0.0974203195508603,0.0353918881865622,0.1576104151211331,0.0766374971520588,0.0014129564758062,0.55036,0.22368,0.77404,U HSBO,0.869,1028.3527236315845,
MSH2,"HSBO: 50, Survey: 30",39.933270049904245,21.897925749322738,46.20013918648158,0.0,0.8652825554030966,0.0,0.6512912785511412,23660.15869108754,38778.443885665176,0.0456794807620103,0.0303062204127994,0.0733259365176481,0.0261975237771211,0.1190054172796585,0.0565037441899206,0.0014816434666737,0.55036,0.22368,0.77404,U HSBO,0.869,1080.4748797643222,
MSH2,"HSBO: 35, Survey: Never",40.23902751340939,21.82817778444916,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590291,12450.400005404343,0.0109617669632274,0.008963293066973,0.0114652840087018,0.0055219000459645,0.0224270509719292,0.0144851931129376,0.0016594518341487,0.55036,0.22368,0.77404,U HSBO,0.869,406.74575364305167,0.0
MSH2,"HSBO: 35, Survey: 30",40.25184950773062,21.794409097111156,47.108373423969624,0.0,0.9751101194259923,0.0,0.2541945716568941,13771.38150120802,18259.766081227608,0.009193312622182,0.0063797935129837,0.0096193275793288,0.0040590226240157,0.0188126402015109,0.0104388161369995,0.0016643364677294,0.55036,0.22368,0.77404,U HSBO,0.869,631.876801056901,
MSH2,"HSBO: Never, Survey: 35",39.17207029799331,21.76023826121194,45.13825419553661,0.0,0.6987760347072847,0.0,0.6987760347072847,25774.300362390448,49250.764778320394,0.0735412157730474,0.0604197570786731,0.1698210232685467,0.0527062643940261,0.2433622390415942,0.1131260214726992,0.0011879897712939,0.55036,0.22368,0.77404,U HSBO,0.869,1184.4677458487968,
MSH2,"HSBO: 50, Survey: Never",38.814744669736974,21.735586392546786,44.1521332738493,0.0,0.7133752937469056,0.0,0.0,19686.729708765226,39615.096041704805,0.0954438808728285,0.07811325997263,0.1628061035439125,0.0687124262039319,0.2582499844167411,0.146825686176562,0.0012483542125878,0.55036,0.22368,0.77404,U HSBO,0.869,905.7372252683222,
MSH2,"HSBO: Never, Survey: 30",39.42306933958419,21.726173664038104,45.70079765105486,0.0,0.773443779669239,0.0,0.773443779669239,26022.101056064155,45003.56891847124,0.0555748241619847,0.0457188697801434,0.12698658931721,0.0390302820571038,0.1825614134791947,0.0847491518372472,0.0013149066864711,0.55036,0.22368,0.77404,U HSBO,0.869,1197.730509681823,
MSH2,Nat Hist,36.986631662555915,21.193935860502883,42.722901174576045,0.2631391955317259,0.0,0.0,0.0,26199.05183869468,61495.467488397575,0.1585136859691316,0.1208935380473374,0.4569605636894949,0.1547688854136246,0.6154742496586265,0.2756624234609621,0.0,0.55036,0.22368,0.77404,U HSBO,0.869,1236.1579279627506,
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.065409435552134,22.165604614879943,45.15920746420472,0.0,0.8195061953106687,0.0452032982353021,0.0,20251.239568768273,37404.86868793396,0.1007628214104066,0.082087590522652,0.0226230566325302,0.0107505812805843,0.1233858780429368,0.0928381718032363,0.0014539511745938,0.55036,0.22368,0.77404,U HSBO,0.878,913.6335290927935,254068.47803498516
MSH2,"HSBO: 40, Survey: Never",40.50393125154035,22.124044101133496,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856466,15463.009041991005,0.0216295274162835,0.0181870606412553,0.0226230566325302,0.0107505812805843,0.0442525840488137,0.0289376419218396,0.0016138904728619,0.55036,0.22368,0.77404,U HSBO,0.878,438.0764678714371,3601.4271285895193
MSH2,"HSBO: 40, Survey: 35",40.53614582158138,22.11248036737189,46.72482876948515,0.0,0.9482393931910512,0.0,0.2475523818084227,13781.500568237665,21125.547562863918,0.0199037306848528,0.0152665341535187,0.0208243978993279,0.0091866929542118,0.0407281285841807,0.0244532271077305,0.0016189409822575,0.55036,0.22368,0.77404,U HSBO,0.878,623.245350104323,
MSH2,"HSBO: 40, Survey: 30",40.50930449105057,22.029231673527658,46.93270304845131,0.0,0.9583365497451728,0.0,0.4390139394901996,17131.11890563635,24320.999015721576,0.0158207566382435,0.0110515164947927,0.0165559474629524,0.0067752279885184,0.0323767041011959,0.0178267444833112,0.0016343113623599,0.55036,0.22368,0.77404,U HSBO,0.878,777.6539445187583,
MSH2,"HSBO: 50, Survey: 35",39.84875815322317,21.99066910247716,45.73642970317361,0.0,0.8226879076496196,0.0,0.5339638943320937,22590.69409096914,40632.00393143282,0.0601900955702727,0.0412456089654965,0.0974203195508603,0.0353918881865622,0.1576104151211331,0.0766374971520588,0.0014129564758062,0.55036,0.22368,0.77404,U HSBO,0.878,1027.2854357316662,
MSH2,"HSBO: 50, Survey: 30",39.99983884891676,21.938949788726113,46.20013918648158,0.0,0.8652825554030966,0.0,0.6512912785511412,23660.15869108754,38778.443885665176,0.0456794807620103,0.0303062204127994,0.0733259365176481,0.0261975237771211,0.1190054172796585,0.0565037441899206,0.0014816434666737,0.55036,0.22368,0.77404,U HSBO,0.878,1078.4544802252074,
MSH2,"HSBO: 35, Survey: Never",40.35353750057449,21.8981601828367,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590291,12450.400005404343,0.0109617669632274,0.008963293066973,0.0114652840087018,0.0055219000459645,0.0224270509719292,0.0144851931129376,0.0016594518341487,0.55036,0.22368,0.77404,U HSBO,0.878,405.4458707699599,0.0
MSH2,"HSBO: 35, Survey: 30",40.373962136505625,21.870385689721694,47.108373423969624,0.0,0.9751101194259923,0.0,0.2541945716568941,13771.38150120802,18259.766081227608,0.009193312622182,0.0063797935129837,0.0096193275793288,0.0040590226240157,0.0188126402015109,0.0104388161369995,0.0016643364677294,0.55036,0.22368,0.77404,U HSBO,0.878,629.6816936191519,
MSH2,"HSBO: Never, Survey: 35",39.21163873763381,21.783061534301844,45.13825419553661,0.0,0.6987760347072847,0.0,0.6987760347072847,25774.300362390448,49250.764778320394,0.0735412157730474,0.0604197570786731,0.1698210232685467,0.0527062643940261,0.2433622390415942,0.1131260214726992,0.0011879897712939,0.55036,0.22368,0.77404,U HSBO,0.878,1183.2267159418152,
MSH2,"HSBO: Never, Survey: 30",39.48963813859671,21.76719770344148,45.70079765105486,0.0,0.773443779669239,0.0,0.773443779669239,26022.101056064155,45003.56891847124,0.0555748241619847,0.0457188697801434,0.12698658931721,0.0390302820571038,0.1825614134791947,0.0847491518372472,0.0013149066864711,0.55036,0.22368,0.77404,U HSBO,0.878,1195.4731799008725,
MSH2,"HSBO: 50, Survey: Never",38.814744669736974,21.735586392546786,44.1521332738493,0.0,0.7133752937469056,0.0,0.0,19686.729708765226,39615.096041704805,0.0954438808728285,0.07811325997263,0.1628061035439125,0.0687124262039319,0.2582499844167411,0.146825686176562,0.0012483542125878,0.55036,0.22368,0.77404,U HSBO,0.878,905.7372252683222,
MSH2,Nat Hist,36.986631662555915,21.193935860502883,42.722901174576045,0.2631391955317259,0.0,0.0,0.0,26199.05183869468,61495.467488397575,0.1585136859691316,0.1208935380473374,0.4569605636894949,0.1547688854136246,0.6154742496586265,0.2756624234609621,0.0,0.55036,0.22368,0.77404,U HSBO,0.878,1236.1579279627506,
MSH2,"HSBO: 40, Survey: Never",40.57799342398464,22.165865373224516,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856466,15463.009041991005,0.0216295274162835,0.0181870606412553,0.0226230566325302,0.0107505812805843,0.0442525840488137,0.0289376419218396,0.0016138904728619,0.55036,0.22368,0.77404,U HSBO,0.887,437.24993054248375,4114.368723182286
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.06563793073019,22.1657512772399,45.15920746420472,0.0,0.8195061953106687,0.0452032982353021,0.0,20251.239568768273,37404.86868793396,0.1007628214104066,0.082087590522652,0.0226230566325302,0.0107505812805843,0.1233858780429368,0.0928381718032363,0.0014539511745938,0.55036,0.22368,0.77404,U HSBO,0.887,913.6274839266345,
MSH2,"HSBO: 40, Survey: 35",40.61670495130539,22.158745019105236,46.72482876948515,0.0,0.9482393931910512,0.0,0.2475523818084227,13781.500568237665,21125.547562863918,0.0199037306848528,0.0152665341535187,0.0208243978993279,0.0091866929542118,0.0407281285841807,0.0244532271077305,0.0016189409822575,0.55036,0.22368,0.77404,U HSBO,0.887,621.9440927884352,
MSH2,"HSBO: 40, Survey: 30",40.60625403328295,22.087629572796185,46.93270304845131,0.0,0.9583365497451728,0.0,0.4390139394901996,17131.11890563635,24320.999015721576,0.0158207566382435,0.0110515164947927,0.0165559474629524,0.0067752279885184,0.0323767041011959,0.0178267444833112,0.0016343113623599,0.55036,0.22368,0.77404,U HSBO,0.887,775.5978906281357,
MSH2,"HSBO: 50, Survey: 35",39.888326592863685,22.013492375567065,45.73642970317361,0.0,0.8226879076496196,0.0,0.5339638943320937,22590.69409096914,40632.00393143282,0.0601900955702727,0.0412456089654965,0.0974203195508603,0.0353918881865622,0.1576104151211331,0.0766374971520588,0.0014129564758062,0.55036,0.22368,0.77404,U HSBO,0.887,1026.2203609293142,
MSH2,"HSBO: 50, Survey: 30",40.066407647929275,21.979973828129495,46.20013918648158,0.0,0.8652825554030966,0.0,0.6512912785511412,23660.15869108754,38778.443885665176,0.0456794807620103,0.0303062204127994,0.0733259365176481,0.0261975237771211,0.1190054172796585,0.0565037441899206,0.0014816434666737,0.55036,0.22368,0.77404,U HSBO,0.887,1076.441622546783,
MSH2,"HSBO: 35, Survey: Never",40.46804748773958,21.96814258122425,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590291,12450.400005404343,0.0109617669632274,0.008963293066973,0.0114652840087018,0.0055219000459645,0.0224270509719292,0.0144851931129376,0.0016594518341487,0.55036,0.22368,0.77404,U HSBO,0.887,404.15426979150214,0.0
MSH2,"HSBO: 35, Survey: 30",40.49607476528062,21.946362282332224,47.108373423969624,0.0,0.9751101194259923,0.0,0.2541945716568941,13771.38150120802,18259.766081227608,0.009193312622182,0.0063797935129837,0.0096193275793288,0.0040590226240157,0.0188126402015109,0.0104388161369995,0.0016643364677294,0.55036,0.22368,0.77404,U HSBO,0.887,627.5017847625062,
MSH2,"HSBO: Never, Survey: 30",39.556206937609225,21.808221742844854,45.70079765105486,0.0,0.773443779669239,0.0,0.773443779669239,26022.101056064155,45003.56891847124,0.0555748241619847,0.0457188697801434,0.12698658931721,0.0390302820571038,0.1825614134791947,0.0847491518372472,0.0013149066864711,0.55036,0.22368,0.77404,U HSBO,0.887,1193.2243427688848,
MSH2,"HSBO: Never, Survey: 35",39.25120717727432,21.80588480739174,45.13825419553661,0.0,0.6987760347072847,0.0,0.6987760347072847,25774.300362390448,49250.764778320394,0.0735412157730474,0.0604197570786731,0.1698210232685467,0.0527062643940261,0.2433622390415942,0.1131260214726992,0.0011879897712939,0.55036,0.22368,0.77404,U HSBO,0.887,1181.9882838991011,
MSH2,"HSBO: 50, Survey: Never",38.814744669736974,21.735586392546786,44.1521332738493,0.0,0.7133752937469056,0.0,0.0,19686.729708765226,39615.096041704805,0.0954438808728285,0.07811325997263,0.1628061035439125,0.0687124262039319,0.2582499844167411,0.146825686176562,0.0012483542125878,0.55036,0.22368,0.77404,U HSBO,0.887,905.7372252683222,
MSH2,Nat Hist,36.986631662555915,21.193935860502883,42.722901174576045,0.2631391955317259,0.0,0.0,0.0,26199.05183869468,61495.467488397575,0.1585136859691316,0.1208935380473374,0.4569605636894949,0.1547688854136246,0.6154742496586265,0.2756624234609621,0.0,0.55036,0.22368,0.77404,U HSBO,0.887,1236.1579279627506,
MSH2,"HSBO: 40, Survey: Never",40.652055596428895,22.20768664531554,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856466,15463.009041991005,0.0216295274162835,0.0181870606412553,0.0226230566325302,0.0107505812805843,0.0442525840488137,0.0289376419218396,0.0016138904728619,0.55036,0.22368,0.77404,U HSBO,0.896,436.42650626560817,4797.690963283581
MSH2,"HSBO: 40, Survey: 35",40.69726408102938,22.205009670838578,46.72482876948515,0.0,0.9482393931910512,0.0,0.2475523818084227,13781.500568237665,21125.547562863918,0.0199037306848528,0.0152665341535187,0.0208243978993279,0.0091866929542118,0.0407281285841807,0.0244532271077305,0.0016189409822575,0.55036,0.22368,0.77404,U HSBO,0.896,620.6482578720355,
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.06586642590825,22.16589793959986,45.15920746420472,0.0,0.8195061953106687,0.0452032982353021,0.0,20251.239568768273,37404.86868793396,0.1007628214104066,0.082087590522652,0.0226230566325302,0.0107505812805843,0.1233858780429368,0.0928381718032363,0.0014539511745938,0.55036,0.22368,0.77404,U HSBO,0.896,913.6214388404718,
MSH2,"HSBO: 40, Survey: 30",40.70320357551533,22.146027472064702,46.93270304845131,0.0,0.9583365497451728,0.0,0.4390139394901996,17131.11890563635,24320.999015721576,0.0158207566382435,0.0110515164947927,0.0165559474629524,0.0067752279885184,0.0323767041011959,0.0178267444833112,0.0016343113623599,0.55036,0.22368,0.77404,U HSBO,0.896,773.5526801475243,
MSH2,"HSBO: 35, Survey: Never",40.58255747490468,22.038124979611794,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590291,12450.400005404343,0.0109617669632274,0.008963293066973,0.0114652840087018,0.0055219000459645,0.0224270509719292,0.0144851931129376,0.0016594518341487,0.55036,0.22368,0.77404,U HSBO,0.896,402.87087180983434,0.0
MSH2,"HSBO: 50, Survey: 35",39.92789503250418,22.03631564865697,45.73642970317361,0.0,0.8226879076496196,0.0,0.5339638943320937,22590.69409096914,40632.00393143282,0.0601900955702727,0.0412456089654965,0.0974203195508603,0.0353918881865622,0.1576104151211331,0.0766374971520588,0.0014129564758062,0.55036,0.22368,0.77404,U HSBO,0.896,1025.1574923481348,
MSH2,"HSBO: 35, Survey: 30",40.61818739405562,22.02233887494276,47.108373423969624,0.0,0.9751101194259923,0.0,0.2541945716568941,13771.38150120802,18259.766081227608,0.009193312622182,0.0063797935129837,0.0096193275793288,0.0040590226240157,0.0188126402015109,0.0104388161369995,0.0016643364677294,0.55036,0.22368,0.77404,U HSBO,0.896,625.3369171826357,
