gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,icers
MSH6,"HSBO: Never, Survey: 30",40.1955835718119,22.058880794888083,46.19254464741008,0.0,0.8076578756238599,0.0,0.8076578756238599,23786.082207333082,40363.02283661251,0.0365356305357151,0.0297026105319256,0.1039079661955145,0.0310118215427159,0.1404435967312296,0.0607144320746416,0.0013730854163162,0.46764,0.1601,0.62774,,,1078.2995940956923,
MSH6,"HSBO: 40, Survey: 35",40.71289529695845,22.217082281160152,46.70426056027506,0.0,0.9473468918086886,0.0,0.2473860332508093,13899.062072152396,21321.8927428096,0.0208089976892315,0.0159615328490893,0.0208154043273572,0.0091830334806132,0.0416244020165887,0.0251445663297025,0.0016175392019804,0.46764,0.1601,0.62774,,,625.6024934443642,
MSH6,"HSBO: 50, Survey: 35",40.509858202492985,22.24596681773706,46.20457929312331,0.0,0.8711177738011544,0.0,0.5454580995188475,19703.6651694811,34152.65275124567,0.0349462103844862,0.0252441428847288,0.0737821105203118,0.0272678908756523,0.108728320904798,0.0525120337603811,0.0014904405700215,0.46764,0.1601,0.62774,,,885.7185363492972,
MSH6,"HSBO: Never, Survey: 35",40.042937253004716,22.09778033952292,45.80353502460076,0.0,0.7450027756057017,0.0,0.7450027756057017,22749.390360256704,42976.772507852314,0.0477871870302448,0.038752385834953,0.138683896451437,0.0418877889113541,0.1864710834816818,0.0806401747463071,0.0012665951553483,0.46764,0.1601,0.62774,,,1029.4875779703698,
MSH6,"HSBO: 35, Survey: Never",40.62100836523312,22.0638312112579,46.94869798668112,0.0,0.9703728178638226,0.0,0.0,8950.346379191666,12561.387639742023,0.0114629438233972,0.0093732600071506,0.0114629438233972,0.0055208255201198,0.0229258876467945,0.0148940855272705,0.0016587708230638,0.46764,0.1601,0.62774,,,405.65694568152884,0.0
MSH6,"HSBO: 40, Survey: Never",40.66112478038691,22.216223596248398,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,9823.017668172175,15673.276621576853,0.0226127166956394,0.019014190968566,0.0226127166956394,0.0107458697579232,0.0452254333912788,0.0297600607264893,0.0016124004274568,0.46764,0.1601,0.62774,,,442.15514961917137,5726.4756965048955
MSH6,"HSBO: 50, Survey: Never",40.0726266169385,22.185033607780593,45.32489585634584,0.0,0.8020276651151864,0.0,0.0,13842.00136551481,27295.89244464225,0.0486324391948558,0.0405860154025946,0.119980245601383,0.0509514936520751,0.1686126847962388,0.0915375090546697,0.001386987553586,0.46764,0.1601,0.62774,,,623.9342076389838,
MSH6,Nat Hist,38.474881335879495,21.722571126103336,44.113287453928905,0.3383478076581662,0.0,0.0,0.0,19308.777277079804,47313.87912568631,0.1126723382894277,0.0807269772191466,0.4051254643961281,0.1318815162928337,0.5177978026855559,0.2126084935119804,0.0,0.46764,0.1601,0.62774,,,888.8808403475336,
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.97244748629788,22.490112844902853,46.0624107018831,0.0,0.8685592682467761,0.0471057419253998,0.0,15302.992173054223,27051.005325805545,0.0498222692018405,0.0414688002427278,0.0226127166956394,0.0107458697579232,0.0724349858974799,0.0522146700006511,0.0015315993059847,0.46764,0.1601,0.62774,,,680.4319870952753,20007.994223225956
PMS2,"HSBO: 35, Survey: 30",40.96961066810756,22.179764921906187,47.3866378943537,0.0,0.9931036618405428,0.0,0.2558795470758588,12108.265787240214,15416.018985410183,0.0,0.0,0.0007937243967768,0.0003348707429577,0.0007937243967768,0.0003348707429577,0.0016895913196107,0.1278,0.04,0.1678,,,545.9149738454305,
PMS2,"HSBO: 40, Survey: 30",41.23979175658693,22.373526995215176,47.38694909134937,0.0,0.989209413864916,0.0,0.4460423312903561,14515.21801291655,19664.941272817912,0.0,0.0,0.0013791222891149,0.0005640430770789,0.0013791222891149,0.0005640430770789,0.0016829871271425,0.1278,0.04,0.1678,,,648.767537457138,
PMS2,"HSBO: 50, Survey: 30",41.5730449626025,22.56951462490181,47.3820307176126,0.0,0.9796939889557248,0.0,0.6886567488432144,17024.215871996395,25122.238682662733,0.0,0.0,0.0033487525175197,0.0012351113815354,0.0033487525175197,0.0012351113815354,0.0016671820231063,0.1278,0.04,0.1678,,,754.3013731102983,
PMS2,"HSBO: Never, Survey: 30",41.427185184133066,22.52644158287876,47.27248093554485,0.0,0.8915830466661148,0.0,0.8915830466661148,18988.75079858196,31148.36481390105,0.0068881693364245,0.0051457616138654,0.0221327840777724,0.0055175262004396,0.0290209534141969,0.010663287814305,0.0015158200265385,0.1278,0.04,0.1678,,,842.9538561924657,
PMS2,"HSBO: 40, Survey: 35",41.415951034071746,22.50836592995313,47.38456742812655,0.0,0.9870652574691066,0.0,0.2545973596430789,10434.894833015058,15407.829234995488,0.0,0.0,0.0017357148479078,0.0007646121191388,0.0017357148479078,0.0007646121191388,0.0016798059752024,0.1278,0.04,0.1678,,,463.6007280798988,
PMS2,"HSBO: 50, Survey: 35",41.86534733050605,22.772657805734756,47.37793493696999,0.0,0.9742335828265254,0.0,0.581766067225491,13818.311182141759,22767.0659962765,0.0,0.0,0.0043917869096684,0.0016695564834643,0.0043917869096684,0.0016695564834643,0.0016584925861925,0.1278,0.04,0.1678,,,606.7939587913161,
PMS2,"HSBO: Never, Survey: 35",41.668653516134086,22.714573246571007,47.23020562650049,0.0,0.8554148275211867,0.0,0.8554148275211867,16467.512162918127,30893.375710151304,0.0092887862235797,0.0069391266756384,0.0297222985533805,0.0074444487415775,0.0390110847769602,0.014383575417216,0.0014543789589246,0.1278,0.04,0.1678,,,724.9756349881706,
PMS2,"HSBO: 35, Survey: Never",41.051608311068755,22.247075245984664,47.38414777491749,0.0,0.992316701674452,0.0,0.0,6810.952192502651,9169.918714263666,0.0,0.0,0.000946298152109,0.0004555702364496,0.000946298152109,0.0004555702364496,0.001688711814914,0.1278,0.04,0.1678,,,306.1504542594626,
PMS2,"HSBO: 40, Survey: Never",41.4876053988569,22.559150684560542,47.38212142168926,0.0,0.9860079319745492,0.0,0.0,5888.412963911513,9192.519858641741,0.0,0.0,0.0018875578188092,0.0008962559723014,0.0018875578188092,0.0008962559723014,0.0016786343481094,0.1278,0.04,0.1678,,,261.02103958822954,
PMS2,"HSBO: 50, Survey: Never",42.315559011380216,23.040307593548135,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.2361330881595,9346.160334753384,0.0,0.0,0.006789517384453,0.0029204608177456,0.006789517384453,0.0029204608177456,0.0016402221332388,0.1278,0.04,0.1678,,,194.01807527690897,0.0
PMS2,Nat Hist,41.56929387660045,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,4676.971561869882,13340.721802275571,0.0352576280240469,0.0252149640511066,0.11499766073335,0.0331667956797118,0.1502552887573969,0.0583817597308184,0.0,0.1278,0.04,0.1678,,,204.91997825080682,
PMS2,"Hyst+Salp: 40, Oophorectomy: 50",42.33999087567044,23.035445144084946,47.40238040661455,0.0,0.9356922639574105,0.050315668017139,0.0,8834.687697032035,15361.364869547353,0.0,0.0,0.0018875578188092,0.0008962559723014,0.0018875578188092,0.0008962559723014,0.0016449286757269,0.1278,0.04,0.1678,,,383.52580737084696,
