gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,icers
MLH1,"HSBO: 40, Survey: Never",40.89773896082689,22.31281983068184,46.77708917772277,0.0,0.9582070775362322,0.0,0.0,8076.361453486289,12771.112514537957,0.019778020294466157,0.016624797211328743,0.010041851735687356,0.004770612573202006,0.029819872030153512,0.02139540978453075,0.00163597846710494,0.3148,0.12,0.4348,ec lifetime risk,-4.0,361.96059103120047,1131.2394163419933
MLH1,"HSBO: 40, Survey: 35",40.876524445988736,22.2829567053156,46.83111103875486,0.0,0.9614753935549032,0.0,0.2499249197514156,12170.723364964168,18303.36343974114,0.018193785820668718,0.015418614747246666,0.009240344346518568,0.0040743525075754294,0.02743413016718729,0.019492967254822097,0.0016397161934106966,0.3148,0.12,0.4348,ec lifetime risk,-4.0,546.1897864775208,
MLH1,"HSBO: 50, Survey: 35",40.493623224142176,22.24806449103064,46.12296931571453,0.0,0.8766612257803075,0.0,0.5511274621264909,17921.357297443432,30786.350189067187,0.03876208231732805,0.03256815744509571,0.06427602562919446,0.02286448514435424,0.10303810794652253,0.05543264258944995,0.0015007898232832489,0.3148,0.12,0.4348,ec lifetime risk,-4.0,805.524332450064,
MLH1,"HSBO: 50, Survey: Never",40.078883296074494,22.201871599136144,45.31419301021509,0.0,0.8017263694409006,0.0,0.0,12070.781639880286,24229.309257798384,0.0575943178143217,0.04754893982549452,0.11111045728672594,0.04640817482645974,0.16870477510104764,0.09395711465195423,0.0013887591088360192,0.3148,0.12,0.4348,ec lifetime risk,-4.0,543.6830668073025,
MLH1,"HSBO: 40, Survey: 30",40.816165352026474,22.196857489880387,46.95321371597085,0.0,0.9688650847946618,0.0,0.44137042878063937,15630.17653204449,21651.959729692233,0.014459048890788362,0.012282809266173185,0.007345024903669583,0.0030051949360174962,0.021804073794457948,0.015288004202190682,0.0016509315157592164,0.3148,0.12,0.4348,ec lifetime risk,-4.0,704.1616832099021,
MLH1,"HSBO: 50, Survey: 30",40.53230868164068,22.17099079840953,46.42824607367892,0.0,0.9059896853641336,0.0,0.6646613088097191,19893.301608556598,30905.988844683565,0.029706971399088383,0.02499630248871868,0.048144699467192034,0.016934908872843372,0.07785167086628042,0.04193121136156205,0.0015479410456244243,0.3148,0.12,0.4348,ec lifetime risk,-4.0,897.2671446863652,
MLH1,"HSBO: Never, Survey: 35",40.209520203422706,22.16306909290576,45.90978066463886,0.0,0.7648376592496509,0.0,0.7648376592496509,20248.766173073647,37823.222639462765,0.04960240955560774,0.04108260336752916,0.10393221491816253,0.03213876854643145,0.15353462447377025,0.07322137191396061,0.0013003476570940798,0.3148,0.12,0.4348,ec lifetime risk,-4.0,913.6264516521826,
MLH1,"HSBO: 35, Survey: Never",40.746262015679775,22.116040213037923,47.06921929515104,0.0,0.9782295652588362,0.0,0.0,7853.756593674785,10864.84213698515,0.009986099647831632,0.00816343449437783,0.0050702209113104605,0.002441573069519188,0.015056320559142094,0.010605007563897016,0.0016695062497197888,0.3148,0.12,0.4348,ec lifetime risk,-4.0,355.11585790320686,0.0
MLH1,"HSBO: Never, Survey: 30",40.321694212668596,22.10798104724318,46.27020264836276,0.0,0.8230913725486744,0.0,0.8230913725486744,21618.682715664952,36122.64282678898,0.03774324556115859,0.031308327971600186,0.07754307484314367,0.023810225681790302,0.11528632040430227,0.055118553653390495,0.001399346988846574,0.3148,0.12,0.4348,ec lifetime risk,-4.0,977.8677966779223,
MLH1,"HSBO: 35, Survey: 30",40.71959773188272,22.073117065386768,47.129730825334065,0.0,0.9812854771141628,0.0,0.25474320012293483,12695.31062159167,16494.275719714176,0.00837443401973222,0.006904316871459781,0.0042535817693085745,0.0017947643907036976,0.01262801578904079,0.008699081262163478,0.0016730158176941244,0.3148,0.12,0.4348,ec lifetime risk,-4.0,575.1480673973049,
MLH1,Nat Hist,38.96631534132367,21.87347165750245,44.41603111301296,0.4582447127093585,0.0,0.0,0.0,13672.474179195371,31550.598052048532,0.10064959138616582,0.07836838110340585,0.2761146752549185,0.09455943125968536,0.3767642666410843,0.17292781236309124,0.0,0.3148,0.12,0.4348,ec lifetime risk,-4.0,625.0710629423935,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.21111603868094,22.58858175291245,46.28069653376941,0.0,0.8819924847678337,0.047812462610951394,0.0,12987.4957574299,22960.22369334269,0.0460243831243036,0.038218026677268806,0.012207772031111043,0.00579982044454474,0.05823215515541465,0.04401784712181354,0.0015550549858626154,0.3286,0.12,0.4486,ec lifetime risk,-3.0,574.958441370732,16842.360660688224
MLH1,"HSBO: 40, Survey: Never",40.86937729430587,22.301405368396193,46.75167264073201,0.0,0.9560710134120746,0.0,0.0,8150.767516174609,12904.04124436181,0.01975831709101343,0.016609038693831034,0.012207772031111043,0.00579982044454474,0.031966089122124466,0.02240885913837577,0.0016326959457276045,0.3286,0.12,0.4486,ec lifetime risk,-3.0,365.4822367259976,1338.304162868927
MLH1,"HSBO: 40, Survey: 35",40.85207979004551,22.27312738261283,46.809953742151215,0.0,0.9595076816684196,0.0,0.2495749251211617,12231.074177433768,18415.0307353648,0.018176557443442657,0.015404680379304038,0.01123394073942526,0.00495375569434621,0.02941049818286792,0.020358436073650243,0.001636629359663023,0.3286,0.12,0.4486,ec lifetime risk,-3.0,549.1404043682596,
MLH1,"HSBO: 50, Survey: 35",40.44741994129489,22.23033670991446,46.0874873246465,0.0,0.8721604082842064,0.0,0.5494617337990457,18020.425292533317,30990.706422999498,0.03864657736256427,0.032475959703583586,0.06894864642296507,0.024661745115800483,0.10759522378552934,0.05713770481938407,0.0014933955122331047,0.3286,0.12,0.4486,ec lifetime risk,-3.0,810.6231375477287,
MLH1,"HSBO: 40, Survey: 30",40.79820093376245,22.18970671759603,46.938378218372215,0.0,0.9673001419954692,0.0,0.4410237312000418,15675.100778777904,21737.989681826202,0.014445707711916344,0.012271997031478191,0.008929925577559653,0.0036537651475120787,0.023375633289476,0.01592576217899027,0.0016484624352837295,0.3286,0.12,0.4486,ec lifetime risk,-3.0,706.4131571575859,
MLH1,"HSBO: 50, Survey: Never",40.00389329058834,22.17355003677859,45.25337573592935,0.0,0.79496775085604,0.0,0.0,12255.931566108151,24600.41252001313,0.057388127164217866,0.0473874708392598,0.11817990497172395,0.049478075467888016,0.1755680321359418,0.09686554630714783,0.0013779113000351925,0.3286,0.12,0.4486,ec lifetime risk,-3.0,552.727531034932,
MLH1,"HSBO: 50, Survey: 30",40.49822473062281,22.15798579552908,46.402810547183506,0.0,0.9025492073393766,0.0,0.6633311988586155,19966.773331692828,31060.39578744605,0.029620227428882106,0.024927014746342537,0.05171410179302335,0.01826338815907793,0.08133432922190545,0.043190402905420464,0.0015422825267858472,0.3286,0.12,0.4486,ec lifetime risk,-3.0,901.1095826102396,
MLH1,"HSBO: Never, Survey: 35",40.15995377089918,22.144325905291353,45.87277419801961,0.0,0.7604603611202979,0.0,0.7604603611202979,20340.75417980821,38002.917433327806,0.04936012734353463,0.04089608623985394,0.10975735654977853,0.034194028327291064,0.15911748389331315,0.07509011456714501,0.0012929036735454074,0.3286,0.12,0.4486,ec lifetime risk,-3.0,918.55377611417,
MLH1,"HSBO: 35, Survey: Never",40.73118896742014,22.10986594936872,47.0553217940283,0.0,0.9771387834334254,0.0,0.0,7894.429514336649,10935.063141833829,0.009981661703438931,0.008160112205252338,0.006167218088765067,0.0029698953788935755,0.016148879792203998,0.011130007584145913,0.0016680168439127654,0.3286,0.12,0.4486,ec lifetime risk,-3.0,357.0546077671742,0.0
MLH1,"HSBO: Never, Survey: 30",40.2851247391296,22.094225591299573,46.2436427209496,0.0,0.8197454497088629,0.0,0.8197454497088629,21686.843785405843,36258.579993234416,0.03756223120158332,0.03116889319339897,0.08196578590911008,0.02532971345392269,0.1195280171106934,0.05649860664732166,0.0013936570065724925,0.3286,0.12,0.4486,ec lifetime risk,-3.0,981.5616164408972,
MLH1,"HSBO: 35, Survey: 30",40.70858401209957,22.068680267813814,47.120270681390494,0.0,0.9803701586550516,0.0,0.25466368061213085,12725.45504510632,16549.36639018146,0.00837079388787052,0.006901565393775737,0.005173940821969864,0.002183120390375286,0.013544734709840384,0.009084685784151024,0.001671730121416695,0.3286,0.12,0.4486,ec lifetime risk,-3.0,576.6296348796999,
MLH1,Nat Hist,38.8742074627628,21.840075879036625,44.3442256749827,0.4489315918807695,0.0,0.0,0.0,13941.221316325478,32150.197202317064,0.09990655963621507,0.07785360958134342,0.28842613677082124,0.09905678414735583,0.3883326964070363,0.17691039372869924,0.0,0.3286,0.12,0.4486,ec lifetime risk,-3.0,638.3320915888885,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.18198272244472,22.576521410214763,46.25632332715308,0.0,0.8800216274462499,0.04770597958251604,0.0,13051.104984260432,23070.67596512905,0.045945952675827725,0.0381541037280681,0.01437370332634602,0.006829118409403546,0.06031965600217375,0.04498322213747165,0.0015515801359548415,0.3424,0.12,0.4624,ec lifetime risk,-2.0,578.083077863158,16842.448403222974
MLH1,"HSBO: 40, Survey: Never",40.8410110064196,22.289988238261685,46.726251442040756,0.0,0.9539349619407366,0.0,0.0,8225.1848198289,13036.975808349209,0.019738597763856752,0.016593266389574625,0.01437370332634602,0.006829118409403546,0.034112301090202767,0.023422384798978173,0.0016294127101186644,0.3424,0.12,0.4624,ec lifetime risk,-2.0,369.00803768527913,1556.7851716139212
MLH1,"HSBO: 40, Survey: 35",40.827627236498415,22.263294157937327,46.788788293343785,0.0,0.9575397834998514,0.0,0.24922466998885895,12291.439576260269,18526.711736323705,0.01815931443941621,0.015390733420367656,0.013227744822369145,0.00583338100996511,0.03138705926178536,0.02122411443033276,0.0016335416400159255,0.3424,0.12,0.4624,ec lifetime risk,-2.0,552.0943796126467,
MLH1,"HSBO: 50, Survey: 35",40.401191298338354,22.21259768636963,46.05198292614438,0.0,0.8676585546704026,0.0,0.5477941679003766,18119.53332260318,31195.10714507044,0.03853094356277802,0.03238365476658442,0.07362249140941614,0.026459812129909218,0.11215343497219417,0.05884346689649364,0.0014859972748519578,0.3424,0.12,0.4624,ec lifetime risk,-2.0,815.7322965301764,
MLH1,"HSBO: 40, Survey: 30",40.780231417531866,22.182553445194344,46.92353825149702,0.0,0.9657349723025028,0.0,0.4406767111759679,15720.034307655498,21824.03083325161,0.01443235531089684,0.012261175107116093,0.01051506944330117,0.004302475195867157,0.02494742475419801,0.01656365030298325,0.0016459925329567024,0.3424,0.12,0.4624,ec lifetime risk,-2.0,708.6665809909773,
MLH1,"HSBO: 50, Survey: Never",39.92887444441333,22.145214464382523,45.19253023999704,0.0,0.7882093868500399,0.0,0.0,12441.143214441667,24971.55252167188,0.057181684333750475,0.04722579545637697,0.1252494706407808,0.052548733960085824,0.18243115497453127,0.0997745294164628,0.0013670590152650099,0.3424,0.12,0.4624,ec lifetime risk,-2.0,561.7982717869588,
MLH1,"HSBO: 50, Survey: 30",40.46412392822202,22.144973276850013,46.37736079811364,0.0,0.8991080137399792,0.0,0.6619996483949427,20040.270752941728,31214.83096966112,0.02953339150198898,0.02485765026811955,0.05528435364929253,0.019592390447571068,0.08481774515128153,0.04445004071569062,0.0015366211721960805,0.3424,0.12,0.4624,ec lifetime risk,-2.0,904.9580011862778,
MLH1,"HSBO: Never, Survey: 35",40.11035988028876,22.12557061995589,45.835743428556995,0.0,0.7560818108155521,0.0,0.7560818108155521,20432.786566677347,38182.6611332669,0.049117729691776565,0.040709466004454825,0.11558307297906878,0.03625011084412105,0.16470080267084536,0.07695957684857588,0.0012854575635220487,0.3424,0.12,0.4624,ec lifetime risk,-2.0,923.4919594908996,
MLH1,"HSBO: 35, Survey: Never",40.716098212160624,22.103684300875912,47.041407779509846,0.0,0.9760467887221764,0.0,0.0,7935.149612693441,11005.363315158858,0.00997721683485833,0.00815678459868196,0.007265437825045257,0.0034988284825114477,0.01724265465990359,0.011655613081193408,0.001666525448831431,0.3424,0.12,0.4624,ec lifetime risk,-2.0,358.99669506132926,0.0
MLH1,"HSBO: Never, Survey: 30",40.24853705773275,22.080462045491934,46.21706726148795,0.0,0.8163986517722575,0.0,0.8163986517722575,21755.03400267444,36394.5495392456,0.03738114091433332,0.031029389212605805,0.08638880077256865,0.026849721430264616,0.12376994168690195,0.05787911064287043,0.00138796553841217,0.3424,0.12,0.4624,ec lifetime risk,-2.0,985.2617195171453,
MLH1,"HSBO: 35, Survey: 30",40.69755742898224,22.06423820327905,47.11079946561338,0.0,0.9794538042112668,0.0,0.25458403073407365,12755.633913676353,16604.51904547642,0.008367148090734813,0.006898809520187666,0.0060953436960983045,0.0025719232604475904,0.014462491786833115,0.009470732780635257,0.0016704426978221042,0.3424,0.12,0.4624,ec lifetime risk,-2.0,578.1134973325609,
MLH1,Nat Hist,38.78205887864519,21.806661801192924,44.27238392377276,0.4396197619930009,0.0,0.0,0.0,14210.049598653868,32749.83755875272,0.09916314777106924,0.07733852547805996,0.3007369989039333,0.10355516235939558,0.39990014667500257,0.18089368783745552,0.0,0.3424,0.12,0.4624,ec lifetime risk,-2.0,651.6380053125104,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.152844781548815,22.564458397909746,46.231945446457864,0.0,0.8780507824568927,0.04759949650148872,0.0,13114.725557291065,23181.13425338084,0.045867506453763016,0.038090166973000265,0.016539645669130187,0.007858506740282762,0.0624071521228932,0.04594867371328302,0.0015481053077902125,0.3562,0.12,0.4762,ec lifetime risk,-1.0,581.2116260900791,16842.53636262138
MLH1,"HSBO: 40, Survey: Never",40.81264008222413,22.27856843146465,46.700825566895475,0.0,0.9517989231532268,0.0,0.0,8299.613401730907,13169.916225453368,0.01971886225891682,0.016577480251991968,0.016539645669130187,0.007858506740282762,0.03625850792804701,0.02443598699227473,0.0016261287585314275,0.3562,0.12,0.4762,ec lifetime risk,-1.0,372.53800338486417,1787.6547762671685
MLH1,"HSBO: 40, Survey: 35",40.8031667579945,22.253457017713657,46.76761466399215,0.0,0.9555716984140828,0.0,0.24887415354003706,12351.81961320436,18638.40649139905,0.018142056758957702,0.015376773827469456,0.015221757302640504,0.006713229220767826,0.033363814061598204,0.022090003048237286,0.0016304530320426724,0.3562,0.12,0.4762,ec lifetime risk,-1.0,555.0517208796982,
MLH1,"HSBO: 50, Survey: 35",40.354936938175015,22.19484727093399,46.016455828128365,0.0,0.8631556448894843,0.0,0.5461247366461763,18218.681954495732,31399.55314482165,0.03841517890201242,0.0322912409646815,0.07829758356845094,0.02825869839280365,0.11671276247046335,0.06054993935748515,0.0014785950491902967,0.3562,0.12,0.4762,ec lifetime risk,-1.0,820.8518730540949,
MLH1,"HSBO: 40, Survey: 30",40.76225678485588,22.175397663682705,46.908693799214575,0.0,0.9641695748391368,0.0,0.4403293676038433,15764.97715347223,21910.083228218435,0.014418991649551991,0.012250343459952745,0.012100457432588495,0.00495132559597263,0.02651944908214049,0.017201669055925378,0.0016435218062831533,0.3562,0.12,0.4762,ec lifetime risk,-1.0,710.9219592165867,
MLH1,"HSBO: 50, Survey: 30",40.43000601731554,22.131953134800767,46.351896619006965,0.0,0.8956660898881282,0.0,0.6606666366159838,20113.794277537323,31369.29496027601,0.02944646214489237,0.024788207833050174,0.05885547185464725,0.020921924500589512,0.08830193399953963,0.045710132333639686,0.0015309569363685426,0.3562,0.12,0.4762,ec lifetime risk,-1.0,908.8124376112996,
MLH1,"HSBO: 50, Survey: Never",39.85382633568288,22.116864682525676,45.13165611343996,0.0,0.7814512801203706,0.0,0.0,12626.417472653033,25342.729830987464,0.056974985411094324,0.04706391047239476,0.13231915734781607,0.05562016174600262,0.1892941427589104,0.10268407221839736,0.0013562021925044804,0.3562,0.12,0.4762,ec lifetime risk,-1.0,570.8954525832518,
MLH1,"HSBO: Never, Survey: 35",40.06073802041693,22.106803033895606,45.79868795325743,0.0,0.7517019732562592,0.0,0.7517019732562592,20524.864120036742,38362.45482897656,0.048875213879739685,0.040522740342364486,0.12140938599926387,0.0383070342545935,0.17028459987900355,0.07882977459695799,0.0012780092674378105,0.3562,0.12,0.4762,ec lifetime risk,-1.0,928.4410816239084,
MLH1,"HSBO: 35, Survey: Never",40.700989689179394,22.09749524202541,47.02747719473364,0.0,0.9749535770646294,0.0,0.0,7975.917049775921,11075.742923662214,0.009972765015569172,0.008153451654094415,0.008364884217618775,0.004028374458783201,0.018337649233187942,0.012181826112877615,0.0016650320573693349,0.3562,0.12,0.4762,ec lifetime risk,-1.0,360.94213223800966,0.0
MLH1,"HSBO: Never, Survey: 30",40.211930798058546,22.066690262854227,46.190475980815975,0.0,0.8130509529473479,0.0,0.8130509529473479,21823.253935748893,36530.55225859699,0.037199972724015234,0.03088981434228345,0.09081213518743007,0.028370262730132927,0.12801210791144532,0.05926007707241637,0.0013822725405561818,0.3562,0.12,0.4762,ec lifetime risk,-1.0,988.9681540726967,
MLH1,"HSBO: 35, Survey: 30",40.6865179383139,22.059790853541774,47.101317139912005,0.0,0.9785364102732712,0.0,0.2545042499797176,12785.847344528527,16659.733894995814,0.008363496606640904,0.0068960492336972,0.007017793931211716,0.002961174526231248,0.015381290537852619,0.009857223759928448,0.001669153540713959,0.3562,0.12,0.4762,ec lifetime risk,-1.0,579.5996629984238,
MLH1,Nat Hist,38.68986852901982,21.77322900705761,44.200504954144584,0.4303092577298767,0.0,0.0,0.0,14478.96113620056,33349.521106296284,0.09841934648630107,0.07682312144263713,0.3130472514043263,0.10805460125404068,0.4114665978906274,0.18487772269667785,0.0,0.3562,0.12,0.4762,ec lifetime risk,-1.0,664.9891539517325,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.07006223514144,22.52764360988697,46.16161114191411,0.0,0.8731701926889724,0.04733538668621925,0.0,13301.571818272008,23468.605322733398,0.045644776838096764,0.03790679214989797,0.02194710851344751,0.01055878391731745,0.06759188535154427,0.048465576067215424,0.0015395002623010186,0.389,0.12,0.509,ec lifetime risk,1.0,590.4555331492458,16842.652740684145
MLH1,"HSBO: 40, Survey: Never",40.73175301080892,22.24334472170259,46.62789084926752,0.0,0.9465088539629668,0.0,0.0,8513.22437001995,13513.04880676796,0.01964150225032105,0.016513503698664753,0.02194710851344751,0.01055878391731745,0.04158861076376856,0.027072287615982203,0.001617570506250007,0.389,0.12,0.509,ec lifetime risk,1.0,382.731305769572,2113.049469628896
MLH1,"HSBO: 40, Survey: 35",40.727444923726395,22.22037939034349,46.700095956311046,0.0,0.9504924992999672,0.0,0.247764225436338,12536.394139125574,18939.349879767527,0.018072066972044186,0.015318330332327209,0.02040671976816431,0.009219918955696538,0.038478786740208486,0.02453824928802375,0.0016221402960818446,0.389,0.12,0.509,ec lifetime risk,1.0,564.1845226357219,
MLH1,"HSBO: 50, Survey: 35",40.23990304106057,22.147344689499377,45.923694561033045,0.0,0.8535635265910978,0.0,0.5421695500030851,18465.980829192868,31852.29981510348,0.03813569668508575,0.032064790084426226,0.08830542536855589,0.032418766152054385,0.12644112205364166,0.06448355623648061,0.0014627295032362928,0.389,0.12,0.509,ec lifetime risk,1.0,833.7785449263388,
MLH1,"HSBO: 40, Survey: 30",40.696428601465676,22.14664890689511,46.85082853305838,0.0,0.959598560383402,0.0,0.4387365162318799,15918.508631459563,22167.524283555664,0.014363527154688681,0.012203907691221285,0.016755553341458302,0.007119908793624626,0.03111908049614698,0.01932381648484591,0.0016359893699224547,0.389,0.12,0.509,ec lifetime risk,1.0,718.7773056944752,
MLH1,"HSBO: 50, Survey: 30",40.33506266379163,22.092515602472176,46.27535998729572,0.0,0.8877548268374732,0.0,0.6569496789381893,20313.51699988827,31738.599974542532,0.02923468514578158,0.02461638002682589,0.0670820592038443,0.024314889303258487,0.0963167443496259,0.048931269330084376,0.001517834124844808,0.389,0.12,0.509,ec lifetime risk,1.0,919.475055055078,
MLH1,"HSBO: 35, Survey: Never",40.637824806550405,22.069618894026846,46.96879954816961,0.0,0.9709735231097693,0.0,0.0,8146.133101988875,11342.122093830809,0.009940918133236084,0.008127818691875538,0.012392144076479887,0.006081706622226059,0.022333062209715968,0.014209525314101596,0.0016587266286918214,0.389,0.12,0.509,ec lifetime risk,1.0,369.1107282416023,0.0
MLH1,"HSBO: Never, Survey: 35",39.93800063824017,22.056990459385236,45.70237653215358,0.0,0.7421803768011895,0.0,0.7421803768011895,20761.12377604509,38775.88240099045,0.04833823578914507,0.04010588574923769,0.13413544916513015,0.04304592116310545,0.1824736849542752,0.08315180691234314,0.0012618167856854462,0.389,0.12,0.509,ec lifetime risk,1.0,941.2491615424008,
MLH1,"HSBO: 50, Survey: Never",39.68900198356832,22.050926569091548,44.996310782918435,0.0,0.7679447520443824,0.0,0.0,13036.580945826578,26104.238301203262,0.05650066246528919,0.04668764612431543,0.14653885786301285,0.061982895956469025,0.20303952032830205,0.10867054208078447,0.0013343450171489828,0.389,0.12,0.509,ec lifetime risk,1.0,591.2033176918633,
MLH1,"HSBO: 35, Survey: 30",40.63000219005528,22.034905259728255,47.04999157705661,0.0,0.9747790907884718,0.0,0.2537517206337425,12927.858957056565,16890.4628577815,0.008336721399177353,0.006874302023088212,0.010815151577307938,0.004793866492799037,0.019151872976485292,0.01166816851588725,0.0016631071517166425,0.389,0.12,0.509,ec lifetime risk,1.0,586.6990942177529,
MLH1,"HSBO: Never, Survey: 30",40.11129266830997,22.025545066711267,46.1113191122987,0.0,0.8051976603744865,0.0,0.8051976603744865,22014.676454231496,36870.35788533467,0.03679680491657002,0.030576438389305294,0.10105126290039143,0.03219173429220126,0.13784806781696146,0.06276817268150656,0.0013689176621782169,0.389,0.12,0.509,ec lifetime risk,1.0,999.5065451299,
MLH1,Nat Hist,38.48525493133243,21.69561979046113,44.0399795004516,0.4092497700044924,0.0,0.0,0.0,15085.274886508865,34669.161230975216,0.0968347280577104,0.07572523723917313,0.3405102331357312,0.11775516334678435,0.4373449611934416,0.19348040058595747,0.0,0.389,0.12,0.509,ec lifetime risk,1.0,695.3143091649022,
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.01625395201804,22.5028171157614,46.11551542903612,0.0,0.8702511755308079,0.04717725853286368,0.0,13425.172604972367,23646.172529772823,0.045500064562536725,0.03778700056497312,0.025198914792265208,0.01223485408147679,0.07069897935480192,0.05002185464644991,0.001534353696696418,0.408,0.12,0.528,ec lifetime risk,2.0,596.599640654286,16842.681260537393
